1,-0.2754666666666667
2,-0.43716666666666654
3,-0.3689666666666668
4,-0.4148333333333333
5,-0.2286000000000001
6,-0.2974
7,-0.3895666666666666
8,-0.3505666666666666
9,-0.32016666666666665
10,-0.2555666666666668
11,-0.38520000000000004
12,-0.3916000000000002
13,-0.3302666666666665
14,-0.388533333333333
15,-0.2330333333333333
16,-0.3790333333333332
17,-0.14570000000000005
18,-0.4250666666666668
19,-0.3237
20,-0.4802333333333331
21,-0.5173666666666665
22,-0.44423333333333337
23,-0.28123333333333334
24,-0.3746666666666667
25,-0.3783000000000001
26,-0.29816666666666664
27,-0.3455
28,-0.2356999999999999
29,-0.36769999999999997
30,-0.28923333333333345
31,-0.5265666666666667
32,-0.37293333333333345
33,-0.34686666666666655
34,-0.47150000000000003
35,-0.5579666666666665
36,-0.37073333333333314
37,-0.4994666666666667
38,-0.4335333333333333
39,-0.5141333333333333
40,-0.4396333333333333
41,-0.26216666666666677
42,-0.44140000000000007
43,-0.3577333333333334
44,-0.5560333333333335
45,-0.3118000000000002
46,-0.4096999999999999
47,-0.4071666666666667
48,-0.44836666666666664
49,-0.36743333333333333
50,-0.4561000000000001
51,-0.38326666666666676
52,-0.5090666666666666
53,-0.4672333333333333
54,-0.5123666666666667
55,-0.32446666666666674
56,-0.4100000000000003
57,-0.3149666666666666
58,-0.3826333333333332
59,-0.4765666666666666
60,-0.4532333333333332
61,-0.4522666666666668
62,-0.38976666666666676
63,-0.3683333333333335
64,-0.3827333333333333
65,-0.48993333333333344
66,-0.36323333333333346
67,-0.47509999999999974
68,-0.36290000000000006
69,-0.1924
70,-0.43463333333333315
71,-0.3718000000000001
72,-0.47546666666666626
73,-0.3905666666666668
74,-0.38853333333333334
75,-0.3244333333333334
