1,0,0.0,0
2,1,1.0,1
3,0,0.0,0
4,0,0.0,0
5,1,1.0,1
6,0,0.0,0
7,0,0.0,0
8,1,1.0,1
9,0,0.0,0
10,0,0.0,0
11,0,0.0,0
12,0,0.0,0
13,0,0.0,0
14,0,0.0,0
15,0,0.0,0
16,0,0.0,0
17,0,0.0,0
18,1,1.0,1
19,0,0.0,0
20,0,0.0,0
21,1,1.0,1
22,1,1.0,1
23,0,0.0,0
24,0,0.0,0
25,0,0.0,0
26,1,1.0,1
27,0,0.0,0
28,0,0.0,0
29,0,0.0,0
30,1,1.0,1
31,0,0.0,0
32,0,0.0,0
33,0,0.0,0
34,1,1.0,1
35,1,1.0,1
36,0,0.0,0
37,1,1.0,1
38,2,2.0,2
39,1,1.0,1
40,0,0.0,0
41,0,0.0,0
42,2,2.0,2
43,0,0.0,0
44,0,0.0,0
45,1,1.0,1
46,0,0.0,0
47,0,0.0,0
48,1,1.0,1
49,0,0.0,0
50,2,2.0,2
51,0,0.0,0
52,0,0.0,0
53,0,0.0,0
54,1,1.0,1
55,0,0.0,0
56,0,0.0,0
57,0,0.0,0
58,0,0.0,0
59,0,0.0,0
60,0,0.0,0
61,1,1.0,1
62,0,0.0,0
63,0,0.0,0
64,0,0.0,0
65,0,0.0,0
66,1,1.0,1
67,0,0.0,0
68,0,0.0,0
69,0,0.0,0
70,0,0.0,0
71,0,0.0,0
72,0,0.0,0
73,1,1.0,1
74,0,0.0,0
75,1,1.0,1
76,1,1.0,1
77,0,0.0,0
78,0,0.0,0
79,0,0.0,0
80,0,0.0,0
81,0,0.0,0
82,0,0.0,0
83,0,0.0,0
84,0,0.0,0
85,0,0.0,0
86,0,0.0,0
87,0,0.0,0
88,0,0.0,0
89,1,1.0,1
90,1,1.0,1
91,1,1.0,1
92,0,0.0,0
93,1,1.0,1
94,0,0.0,0
95,1,1.0,1
96,0,0.0,0
97,0,0.0,0
98,0,0.0,0
99,0,0.0,0
100,0,0.0,0
101,0,0.0,0
102,0,0.0,0
103,0,0.0,0
104,0,0.0,0
105,0,0.0,0
106,0,0.0,0
107,0,0.0,0
108,0,0.0,0
109,0,0.0,0
110,0,0.0,0
111,0,0.0,0
112,0,0.0,0
113,2,2.0,2
114,1,1.0,1
115,0,0.0,0
116,0,0.0,0
117,0,0.0,0
118,0,0.0,0
119,0,0.0,0
120,0,0.0,0
121,1,1.0,1
122,0,0.0,0
123,0,0.0,0
124,1,1.0,1
125,2,2.0,2
126,0,0.0,0
127,0,0.0,0
128,0,0.0,0
129,0,0.0,0
130,0,0.0,0
131,0,0.0,0
132,1,1.0,1
133,1,1.0,1
134,0,0.0,0
135,0,0.0,0
136,1,1.0,1
137,0,0.0,0
138,1,1.0,1
139,0,0.0,0
140,0,0.0,0
141,0,0.0,0
142,0,0.0,0
143,1,1.0,1
144,0,0.0,0
145,0,0.0,0
146,0,0.0,0
147,0,0.0,0
148,0,0.0,0
149,0,0.0,0
150,0,0.0,0
151,0,0.0,0
152,0,0.0,0
153,1,1.0,1
154,1,1.0,1
155,1,1.0,1
156,1,1.0,1
157,0,0.0,0
158,0,0.0,0
159,0,0.0,0
160,0,0.0,0
161,1,1.0,1
162,0,0.0,0
163,0,0.0,0
164,0,0.0,0
165,0,0.0,0
166,0,0.0,0
167,0,0.0,0
168,0,0.0,0
169,0,0.0,0
170,1,1.0,1
171,0,0.0,0
172,0,0.0,0
173,1,1.0,1
174,2,2.0,2
175,0,0.0,0
176,0,0.0,0
177,0,0.0,0
178,0,0.0,0
179,0,0.0,0
180,0,0.0,0
181,0,0.0,0
182,0,0.0,0
183,0,0.0,0
184,0,0.0,0
185,0,0.0,0
186,0,0.0,0
187,0,0.0,0
188,0,0.0,0
189,0,0.0,0
190,1,1.0,1
191,1,1.0,1
192,0,0.0,0
193,1,1.0,1
194,0,0.0,0
195,0,0.0,0
196,0,0.0,0
197,0,0.0,0
198,0,0.0,0
199,0,0.0,0
200,0,0.0,0
201,0,0.0,0
202,1,1.0,1
203,1,1.0,1
204,0,0.0,0
205,1,1.0,1
206,1,1.0,1
207,0,0.0,0
208,0,0.0,0
209,1,1.0,1
210,0,0.0,0
