12,-330.1
13,-303.5
14,-303.8
15,-250.1
16,-270.6
17,-250.2
18,-275.6
19,-223.6
20,-274.7
21,-273.5
22,-250.1
23,-252.1
24,-302.3
25,-329.4
26,-357.6
27,-375.2
28,-400.2
29,-424.9
30,-349.0
31,-327.0
32,-376.0
33,-368.6
34,-339.0
35,-390.8
36,-364.4
37,-422.0
38,-422.0
39,-445.7
40,-495.7
41,-471.1
42,-474.1
43,-480.5
44,-504.0
45,-450.5
46,-476.6
47,-476.7
48,-420.1
49,-449.8
50,-427.2
51,-425.9
52,-475.9
53,-423.8
54,-404.7
55,-407.2
56,-378.3
57,-347.6
58,-328.5
59,-304.9
60,-380.4
61,-408.2
62,-331.4
63,-382.3
64,-377.1
65,-352.2
66,-378.0
67,-380.0
68,-401.2
69,-423.7
70,-373.7
71,-373.7
72,-450.5
73,-473.5
74,-504.2
75,-555.1
76,-555.6
77,-534.3
78,-532.7
79,-535.2
80,-530.4
81,-502.1
82,-419.2
83,-395.2
84,-393.5
85,-391.1
86,-392.2
87,-392.2
88,-346.9
89,-295.7
90,-295.7
91,-318.9
92,-326.3
93,-303.8
94,-302.1
95,-299.9
96,-353.3
97,-376.6
98,-453.0
99,-479.2
100,-483.0
101,-485.2
102,-480.2
103,-504.2
104,-504.8
105,-484.4
106,-405.5
107,-399.7
108,-374.7
109,-399.7
110,-371.0
111,-372.6
112,-377.0
113,-327.1
114,-324.8
115,-324.8
116,-300.8
117,-331.4
118,-278.8
119,-223.6
120,-251.7
121,-252.1
122,-301.6
123,-378.2
124,-381.9
125,-402.7
126,-455.6
127,-380.9
128,-407.0
129,-410.7
130,-381.4
131,-404.9
132,-378.0
133,-353.0
134,-351.2
135,-327.3
136,-275.6
137,-275.7
138,-297.0
139,-269.8
140,-296.8
141,-295.5
142,-322.9
143,-296.0
144,-293.5
145,-321.6
146,-372.3
147,-395.8
148,-397.0
149,-475.7
150,-475.5
151,-427.3
152,-399.8
153,-373.8
154,-354.5
155,-375.7
156,-401.4
157,-427.3
158,-375.9
159,-344.4
160,-373.5
161,-419.0
162,-395.4
163,-421.4
164,-441.5
165,-369.5
166,-369.8
167,-365.6
168,-369.8
169,-375.7
170,-300.7
171,-282.1
172,-257.0
173,-280.3
174,-258.3
175,-304.7
176,-303.8
177,-260.1
178,-285.4
179,-282.5
180,-356.4
181,-355.9
182,-356.6
183,-359.0
184,-334.8
185,-333.7
186,-257.6
187,-282.3
188,-257.1
189,-235.5
190,-209.8
191,-183.8
192,-285.4
193,-234.1
194,-257.5
195,-263.0
196,-306.5
197,-278.9
198,-327.7
199,-349.7
200,-347.6
201,-372.5
202,-315.6
203,-358.6
204,-360.0
205,-298.2
206,-280.2
207,-281.8
208,-231.6
209,-200.5
210,-148.5
211,-142.8
212,-173.8
213,-173.5
214,-148.8
215,-176.2
216,-173.4
217,-224.1
218,-245.6
219,-269.9
220,-272.4
221,-287.5
222,-201.3
223,-179.4
224,-176.1
225,-183.7
226,-185.9
227,-126.5
228,-102.5
229,-107.4
230,-155.9
231,-136.5
232,-143.8
233,-122.1
234,-139.0
235,-149.6
236,-158.5
237,-167.5
238,-194.1
239,-138.3
240,-115.6
241,-99.9
242,-123.7
243,-117.0
244,-154.4
245,-138.9
246,-146.0
247,-216.9
248,-230.1
249,-240.1
250,-258.8
251,-272.6
252,-273.8
253,-305.6
254,-243.0
255,-219.9
256,-176.0
257,-149.6
258,-136.1
259,-131.4
260,-108.9
261,-121.2
262,-95.9
263,-71.5
264,-107.3
265,-129.3
266,-131.5
267,-86.3
268,-108.7
269,-136.7
270,-157.9
271,-148.2
272,-146.4
273,-168.5
274,-165.9
275,-144.2
276,-165.3
277,-160.7
278,-140.6
279,-115.3
280,-67.0
281,-68.7
282,-90.0
283,-91.0
284,-94.3
285,-97.7
286,-98.8
287,-120.8
288,-122.2
289,-121.7
290,-150.4
291,-151.6
292,-136.6
293,-138.7
294,-127.1
295,-147.2
296,-143.6
297,-115.1
298,-164.6
299,-187.7
300,-187.1
301,-210.7
302,-232.0
303,-251.4
304,-230.0
305,-222.8
306,-231.0
307,-265.0
308,-213.8
309,-210.8
310,-188.5
311,-140.0
312,-144.3
313,-147.0
314,-144.5
315,-149.0
316,-120.8
317,-141.2
318,-158.2
319,-134.2
320,-183.9
321,-205.6
322,-177.1
323,-172.4
324,-179.5
325,-159.6
326,-180.8
327,-137.5
328,-171.6
329,-198.6
330,-176.6
331,-192.6
332,-216.7
333,-194.7
334,-212.1
335,-213.5
336,-180.9
337,-204.6
338,-170.7
339,-191.1
340,-181.9
341,-172.5
342,-146.5
343,-175.1
344,-153.7
345,-166.4
346,-181.1
347,-158.5
348,-117.7
349,-98.3
350,-114.3
351,-84.5
352,-104.0
353,-81.4
354,-110.3
355,-118.6
356,-117.4
357,-163.1
358,-187.5
359,-186.2
