1,-476
2,-746
3,8
4,-498
5,3
6,-201
7,-496
8,-475
9,-219
10,-463
11,-214
12,-480
13,5
14,39
15,-202
16,3
17,-750
18,45
19,-730
20,-451
21,20
22,-500
23,-497
24,-232
25,-484
26,-173
27,-1000
28,-202
29,29
30,-231
31,-470
32,-426
33,-201
34,-750
35,-220
36,-749
37,-1000
38,-439
39,-471
40,15
41,-500
42,-490
43,-436
44,-215
45,-481
46,-750
47,-434
48,-736
49,-245
50,28
51,-1000
52,31
53,-245
54,-240
55,-192
56,-443
57,-243
58,-500
59,-1000
60,-250
61,-232
62,-478
63,-193
64,9
65,-450
66,-463
67,-455
68,-725
69,-500
70,-250
71,-1000
72,-708
73,-500
74,-500
75,-455
76,-250
77,-439
78,-750
79,-452
80,33
81,-171
82,-468
83,-483
84,-476
85,-466
86,-250
87,14
88,-238
89,-452
90,-199
91,-245
92,-243
93,-466
94,-454
95,-1000
96,-483
97,-750
98,-500
99,-490
100,-221
101,-195
102,-483
103,-472
104,-250
105,-211
106,-425
107,-500
108,-750
109,-203
110,-237
111,-239
112,16
113,-449
114,-250
115,29
116,-731
117,26
118,-198
119,-484
120,-241
121,-734
122,-750
123,-486
124,-458
125,-500
126,16
127,-235
128,-235
129,-191
130,-476
131,-465
132,-500
133,-468
134,-219
135,17
136,15
137,-448
138,37
139,-461
140,-463
141,-739
142,-231
143,-443
144,-500
145,-490
146,-220
147,-460
148,-750
149,-459
150,19
151,-464
152,29
153,-250
154,-712
155,-747
156,-479
157,54
158,-435
159,-750
160,-436
161,-228
162,-231
163,-451
164,8
165,-750
166,-437
167,12
168,-494
169,0
170,-250
171,23
172,-464
173,-231
174,-456
175,-741
176,0
177,-241
178,-465
179,-739
180,-245
181,16
182,-488
183,11
184,-445
185,20
186,-247
187,11
188,-249
189,-482
190,15
191,-1000
192,25
193,-223
194,-500
195,-415
196,29
197,-477
198,-469
199,-461
200,-234
201,-431
202,-405
203,-237
204,118
205,-235
206,13
207,25
208,-158
209,59
210,-177
211,-741
212,-402
213,10
214,-156
215,-207
216,-494
217,-190
218,-401
219,34
220,-328
221,121
222,-183
223,43
224,-232
225,-229
226,100
227,50
228,-450
229,-451
230,-134
231,48
232,34
233,-126
234,-338
235,-318
236,10
237,-216
238,108
239,-224
240,23
241,-190
242,101
243,-500
244,-183
245,-389
246,-699
247,-348
248,8
249,-411
250,-115
251,-202
252,-217
253,126
254,48
255,50
256,-435
257,-213
258,55
259,-186
260,-238
261,51
262,27
263,-232
264,-172
265,28
266,17
267,-437
268,-225
269,-398
270,-141
271,69
272,-194
273,-206
274,45
275,-183
276,63
277,-236
278,28
279,85
280,-158
281,-144
282,-204
283,-239
284,11
285,-194
286,-157
287,-250
288,33
289,-202
290,-170
291,6
292,-225
293,-123
294,-190
295,-158
296,128
297,-745
298,-198
299,-196
300,-406
301,-207
302,-419
303,91
304,-118
305,-240
306,-212
307,-233
308,-168
309,27
310,79
311,-250
312,-446
313,116
314,-163
315,42
316,-416
317,-403
318,72
319,-470
320,-138
321,35
322,-399
323,45
324,36
325,-170
326,17
327,-744
328,-198
329,-250
330,-298
331,-206
332,-179
333,-129
334,22
335,156
336,-220
337,-405
338,-402
339,-158
340,-204
341,54
342,-465
343,85
344,-105
345,9
346,6
347,3
348,-208
349,-318
350,94
351,-141
352,-239
353,-204
354,-188
355,21
356,-451
357,-241
358,-195
359,-148
360,22
361,53
362,0
363,49
364,47
365,-161
366,42
367,90
368,-416
369,-136
370,-250
371,-493
372,81
373,-378
374,-212
375,84
376,49
377,97
378,68
379,-218
380,-649
381,-250
382,-1000
383,-318
384,-148
385,103
386,52
387,-249
388,-483
389,-348
390,79
391,-216
392,17
393,-446
394,-185
395,-213
396,-500
397,68
398,-500
399,-500
400,-216
401,97
402,50
403,259
404,414
405,1
406,55
407,-750
408,67
409,12
410,195
411,-100
412,57
413,603
414,47
415,173
416,161
417,82
418,82
419,62
420,152
421,94
422,102
423,161
424,146
425,-154
426,13
427,105
428,69
429,74
430,28
431,63
432,184
433,53
434,465
435,250
436,-244
437,39
438,34
439,12
440,-221
