101,7.000000000000001
201,1.0
301,1.0
401,1.0
501,4.0
601,1.0
701,3.0
801,3.0
901,2.0
1001,0.0
1101,0.0
1201,3.0
1301,2.0
1401,2.0
1501,3.0
1601,5.0
1701,5.0
1801,1.0
1901,5.0
2001,4.0
2101,4.0
2201,6.0
2301,0.0
2401,1.0
2501,2.0
2601,5.0
2701,5.0
2801,1.0
2901,2.0
3001,2.0
3101,3.0
3201,4.0
3301,2.0
3401,4.0
3501,1.0
3601,4.0
3701,4.0
3801,5.0
3901,2.0
4001,4.0
4101,6.0
4201,4.0
4301,3.0
4401,4.0
4501,4.0
4601,3.0
4701,2.0
4801,2.0
4901,4.0
5001,3.0
5101,3.0
5201,2.0
5301,1.0
5401,4.0
5501,4.0
5601,2.0
5701,2.0
5801,2.0
5901,0.0
6001,0.0
6101,2.0
6201,3.0
6301,7.000000000000001
6401,5.0
6501,3.0
6601,5.0
6701,1.0
6801,2.0
6901,2.0
7001,1.0
7101,3.0
7201,3.0
7301,2.0
7401,4.0
7501,2.0
7601,2.0
7701,2.0
7801,1.0
7901,4.0
8001,1.0
8101,4.0
8201,2.0
8301,1.0
8401,2.0
8501,2.0
8601,3.0
8701,2.0
8801,4.0
8901,2.0
9001,2.0
9101,2.0
9201,4.0
9301,3.0
9401,2.0
9501,3.0
9601,7.000000000000001
9701,4.0
