1,-60
2,-738.0
3,-744.0
4,-580
5,-305.0
6,-343.0
7,-636.0
8,-571.0
9,-348.0
10,-548.0
11,-820
12,16.0
13,-490
14,-813.0
15,-476.0
16,-459.0
17,-524.0
18,-607.0
19,-880
20,-35.0
21,-758.0
22,-183.0
23,-106.0
24,-315.0
25,-899.0
26,-119.0
27,16.0
28,-819.0
29,-680.0
30,-521.0
31,-215.0
32,-112.0
33,-133.0
34,-661.0
35,-195.0
36,-588.0
37,-285.0
38,-66.0
39,-464.0
40,-400.0
41,-363.0
42,-482.0
43,-271.0
44,-29.0
45,61.0
46,-1030
47,-89.0
48,11.0
49,-723.0
50,-238.0
51,-40
52,-603.0
53,-760.0
54,92.0
55,-29.0
56,-408.0
57,-62.0
58,1.0
59,-262.0
60,-272.0
61,-112.0
62,-397.0
63,-460.0
64,-444.0
65,-690.0
66,-260.0
67,-97.0
68,-282.0
69,103.0
70,-197.0
71,-170.0
72,-107.0
73,-228.0
74,-312.0
75,-237.0
76,-234.0
77,-300
78,380.0
79,-139.0
80,-299.0
81,-415.0
82,-441.0
83,-18.0
84,48.0
85,-247.0
86,-175.0
87,-154.0
88,-460.0
89,-259.0
90,-534.0
91,-235.0
92,-107.0
93,-307.0
94,-420.0
95,-24.0
96,-466.0
97,49.0
98,-380.0
99,-413.0
100,-129.0
101,-385.0
102,72.0
103,-75.0
104,-360.0
105,60.0
106,-291.0
107,-473.0
108,13.0
109,-500.0
110,-284.0
111,160.0
112,-430.0
113,-384.0
114,-450.0
115,-274.0
116,-264.0
117,-364.0
118,-54.0
119,-135.0
120,-349.0
121,-380.0
122,-273.0
123,-201.0
124,150.0
125,-452.0
126,83.0
127,40.0
128,-230.0
129,-203.0
130,-310
131,-68.0
132,-50.0
133,-65.0
134,-48.0
135,-118.0
136,-277.0
137,-132.0
138,-128.0
139,-21.0
140,194.0
141,-400.0
142,230
143,-365.0
144,-258.0
145,-611.0
146,-90
147,-325.0
148,63.0
149,-227.0
150,-11.0
151,-620
152,-330.0
153,140.0
154,-264.0
155,8.0
156,-40.0
157,-345.0
158,-446.0
159,-296.0
160,-100.0
161,45.0
162,-549.0
163,-243.0
164,-330.0
165,-978.0
166,-161.0
167,-931.0
168,-403.0
169,-459.0
170,-221.0
171,-427.0
172,-240.0
173,-263.0
174,-376.0
175,-1050
176,-457.0
177,-136.0
178,-49.0
179,-117.0
180,-476.0
181,-221.0
182,-350
183,87.0
184,-33.0
185,-209.0
186,-481.0
187,-281.0
188,75.0
189,-328.0
190,-100.0
191,-381.0
192,-305.0
193,-77.0
194,-199.0
195,-57.0
196,-200.0
197,-224.0
198,-46.0
199,-240.0
200,22.0
201,-16.0
202,-270.0
203,-418.0
204,-634.0
205,10.0
206,-43.0
207,-871.0
208,-621.0
209,-573.0
210,-235.0
211,-167.0
212,-79.0
213,-238.0
214,-581.0
215,150.0
216,-506.0
217,-10.0
218,-585.0
219,-1100.0
220,-143.0
221,22.0
222,-287.0
223,-780.0
224,58.0
225,-504.0
226,-34.0
227,-510.0
228,-46.0
229,45.0
230,-350.0
231,-116.0
232,-79.0
233,-602.0
234,-214.0
235,-398.0
236,-188.0
237,-528.0
238,-40.0
239,-34.0
240,-479.0
241,-136.0
242,-193.0
243,-149.0
244,-451.0
245,-291.0
246,-18.0
247,-296.0
248,-252.0
249,-209.0
250,-122.0
251,-655.0
252,-58.0
253,-167.0
254,-229.0
255,-213.0
256,10.0
257,-559.0
258,-195.0
259,-188.0
260,-270.0
261,-173.0
262,-593.0
263,67.0
264,-205.0
265,-248.0
266,-495.0
267,25.0
268,-345.0
269,-695.0
270,-64.0
271,-425.0
272,-168.0
273,-538.0
274,77.0
275,129.0
276,-501.0
277,-69.0
278,160
279,-306.0
280,-28.0
281,20.0
282,-746.0
283,-504.0
284,-136.0
285,-22.0
286,-300.0
287,-53.0
288,-338.0
289,-238.0
290,-398.0
291,-270.0
292,-213.0
293,-531.0
294,-30.0
295,-220.0
296,-589.0
297,21.0
298,102.0
299,-22.0
300,-336.0
301,42.0
302,41.0
303,-470
304,-42.0
305,-618.0
306,-468.0
307,-64.0
308,-161.0
309,-131.0
310,-289.0
311,-420
312,-70.0
313,-346.0
314,-312.0
315,-190.0
316,-104.0
317,-126.0
318,117.0
319,-349.0
320,-215.0
321,-244.0
322,-378.0
323,-525.0
324,37.0
325,-123.0
326,-3.0
327,-12.0
328,-14.0
329,-589.0
330,-219.0
331,-50.0
332,-255.0
333,-350.0
334,-472.0
335,-194.0
336,-234.0
337,-175.0
338,-111.0
339,-318.0
340,-246.0
341,-132.0
342,24.0
343,-366.0
344,188.0
345,51.0
346,-29.0
347,-380.0
348,-610.0
349,209.0
350,99.0
351,-677.0
352,-68.0
353,-400
354,-45.0
355,-60.0
356,-24.0
357,0.0
358,-9.0
359,-122.0
360,-121.0
361,-219.0
362,-270.0
363,-54.0
364,-231.0
365,-237.0
366,0.0
367,19.0
368,-410
369,-285.0
370,-287.0
371,49.0
372,37.0
373,-326.0
374,-348.0
375,70.0
376,-331.0
377,-331.0
378,82.0
379,482.0
380,-82.0
381,-180.0
382,-61.0
383,115.0
384,-300.0
385,-204.0
386,-109.0
387,559.0
388,57.0
389,-2.0
390,-345.0
391,-329.0
392,-177.0
393,-202.0
394,236.0
395,329.0
396,-94.0
397,246.0
398,4.0
399,-110.0
400,-176.0
401,-26.0
402,-396.0
403,387.0
404,-487.0
405,-60.0
406,-40
407,-84.0
408,-94.0
409,-81.0
410,-420.0
411,-36.0
412,-343.0
413,-72.0
414,27.0
415,-332.0
416,-223.0
417,-8.0
418,50.0
419,-189.0
420,-70.0
421,-123.0
422,-104.0
423,-287.0
424,-802.0
425,8.0
426,-30
427,-240.0
428,-147.0
429,-188.0
430,203.0
431,-15.0
432,-3.0
433,28.0
434,-354.0
435,-9.0
436,-131.0
437,-388.0
438,70.0
439,-396.0
440,15.0
441,-380.0
442,-100.0
443,20.0
444,-186.0
445,-228.0
446,-311.0
447,-160.0
448,-280.0
449,-66.0
450,-235.0
451,-229.0
452,-206.0
453,-49.0
454,-253.0
455,-458.0
456,-426.0
457,-270.0
458,-565.0
459,130.0
460,37.0
461,-406.0
462,-216.0
463,-41.0
464,-244.0
465,140.0
466,31.0
467,-308.0
468,-301.0
469,-81.0
470,-213.0
471,-15.0
472,-235.0
473,-275.0
474,-48.0
475,-20.0
476,-40.0
477,-296.0
478,-279.0
479,-432.0
480,196.0
481,-60.0
482,-80
483,-56.0
484,-339.0
485,-388.0
486,220
487,-86.0
488,-260.0
489,-15.0
490,-180.0
491,-230
492,-78.0
493,-412.0
494,90.0
495,-123.0
496,66.0
497,-113.0
498,-68.0
499,-344.0
500,29.0
501,-107.0
502,130.0
503,178.0
504,-9.0
505,-45.0
506,-314.0
507,-312.0
508,-6.0
509,-257.0
510,270.0
511,190.0
512,-174.0
513,98.0
514,-600.0
515,563.0
516,-347.0
517,-214.0
518,-80
519,-294.0
520,-285.0
521,197.0
522,-67.0
523,-54.0
524,53.0
525,-125.0
526,-336.0
527,48.0
528,-182.0
529,-145.0
530,-638.0
531,-650
532,280.0
533,-20.0
534,9.0
535,-134.0
536,-102.0
537,107.0
538,10.0
539,19.0
540,-4.0
541,-240.0
542,-256.0
543,365.0
544,5.0
545,-95.0
546,290.0
547,-90.0
548,-11.0
549,-385.0
550,-75.0
551,80.0
552,-55.0
553,-51.0
554,-103.0
555,-63.0
556,30.0
557,-71.0
558,-211.0
559,505.0
560,-22.0
561,240.0
562,-291.0
563,-427.0
564,188.0
565,-447.0
566,-59.0
567,-273.0
568,-520
569,210.0
570,-144.0
571,-497.0
572,150.0
573,-440.0
574,323.0
575,-305.0
576,-240.0
577,-88.0
578,-110.0
579,165.0
580,-234.0
581,-66.0
582,484.0
583,-22.0
584,-305.0
585,-42.0
586,-68.0
587,339.0
588,-403.0
589,391.0
590,150
591,-73.0
592,10.0
593,-305.0
594,-69.0
595,-80.0
596,-63.0
597,10.0
598,-275.0
599,-55.0
600,-286.0
601,313.0
602,-120
603,-308.0
604,-209.0
605,72.0
606,-167.0
607,-40.0
608,-290.0
609,174.0
610,108.0
611,-520
612,60.0
613,-145.0
614,-286.0
615,109.0
616,-273.0
617,26.0
618,-530.0
619,-43.0
620,-98.0
621,-131.0
622,188.0
623,190.0
624,55.0
625,-271.0
626,-123.0
627,-71.0
628,-70
629,290.0
630,10.0
631,-20.0
632,-266.0
633,490.0
634,-92.0
635,-108.0
636,-341.0
637,-130.0
638,110.0
639,-122.0
640,-152.0
641,-195.0
642,400.0
643,-82.0
644,-380.0
645,223.0
646,-305.0
647,-260.0
648,-346.0
649,160.0
650,-100.0
651,-314.0
652,-195.0
653,-616.0
654,110.0
655,224.0
656,250.0
657,188.0
658,-35.0
659,-77.0
660,-373.0
661,65.0
662,-20.0
663,-244.0
664,110.0
665,9.0
666,-107.0
667,-221.0
668,20.0
669,-84.0
670,-280.0
671,-320.0
672,-280.0
673,-135.0
674,-367.0
675,-177.0
676,-43.0
677,310.0
678,403.0
679,-281.0
680,-332.0
681,58.0
682,90
683,511.0
684,-190.0
685,-42.0
686,226.0
687,-300
688,-314.0
689,-334.0
690,19.0
691,-240.0
692,-280.0
693,-480.0
694,109.0
695,-68.0
696,-460
697,256.0
698,-67.0
699,-296.0
700,464.0
701,-122.0
702,-197.0
703,-212.0
704,-49.0
705,-90.0
706,-72.0
707,90.0
708,-2.0
709,-719.0
710,90.0
711,-101.0
712,430
713,-221.0
714,-2.0
715,158.0
716,480.0
717,-310
718,-220
719,-2.0
720,-480
721,-110.0
722,302.0
723,-81.0
724,-61.0
725,70.0
726,99.0
727,-105.0
728,80.0
729,660.0
730,-588.0
731,-245.0
732,23.0
733,-398.0
734,45.0
735,590.0
736,140
737,-57.0
738,-230.0
739,-65.0
740,1.0
741,210.0
742,268.0
743,-130
744,186.0
745,-40.0
746,226.0
747,-170.0
748,-390.0
749,110.0
750,-164.0
751,-12.0
752,-155.0
753,-145.0
754,-130.0
755,260.0
756,210.0
757,-251.0
758,-293.0
759,210.0
760,25.0
761,498.0
762,549.0
763,210.0
764,-498.0
765,241.0
766,-170.0
767,-263.0
768,-74.0
769,-206.0
770,-51.0
771,-107.0
772,42.0
773,-310
774,-250.0
775,-179.0
776,-77.0
777,2.0
778,-310.0
779,-189.0
780,-83.0
781,33.0
782,150
783,204.0
784,-89.0
785,-138.0
786,-38.0
787,-170.0
788,-230.0
789,-21.0
790,50.0
791,141.0
792,-140
793,146.0
794,-142.0
795,-129.0
796,-299.0
797,-91.0
798,54.0
799,131.0
800,-87.0
801,-149.0
802,-328.0
803,-153.0
804,-52.0
805,-82.0
806,-518.0
807,47.0
808,-402.0
809,134.0
810,284.0
811,-273.0
812,-164.0
813,-62.0
814,15.0
815,-160.0
816,-362.0
817,50.0
818,-107.0
819,19.0
820,-220.0
821,-29.0
822,-193.0
823,-90.0
824,60.0
825,-19.0
826,226.0
827,-483.0
828,-305.0
829,523.0
830,-304.0
831,-228.0
832,330.0
833,-434.0
834,-86.0
835,197.0
836,359.0
837,20.0
838,-133.0
839,41.0
840,204.0
841,-20.0
842,250.0
843,-290.0
844,-365.0
845,20.0
846,-110.0
847,-315.0
848,-138.0
849,-430.0
850,21.0
851,-101.0
852,270.0
853,-108.0
854,-294.0
855,-210.0
856,173.0
857,-100.0
858,-427.0
859,-141.0
860,-430.0
861,-120
862,182.0
863,-201.0
864,-133.0
865,162.0
866,-52.0
867,-133.0
868,-84.0
869,-570
870,-31.0
871,-340.0
872,-170.0
873,-234.0
874,-880.0
875,-113.0
876,-410.0
877,257.0
878,-397.0
879,140.0
880,-163.0
881,-160.0
882,-137.0
883,-217.0
884,-67.0
885,70
886,189.0
887,-170.0
888,-689.0
889,210.0
890,26.0
