2, 99.0, 0.0, 0.0, 0.0, 1.0
3, 100.0, 0.0, 0.0, 0.0, 0.0
4, 97.0, 0.0, 1.0, 2.0, 0.0
5, 99.0, 0.0, 0.0, 1.0, 0.0
6, 100.0, 0.0, 0.0, 0.0, 0.0
7, 98.0, 0.0, 1.0, 1.0, 0.0
8, 99.0, 0.0, 0.0, 0.0, 1.0
9, 98.0, 0.0, 0.0, 1.0, 1.0
10, 98.0, 0.0, 0.0, 1.0, 1.0
11, 97.0, 0.0, 2.0, 0.0, 1.0
12, 99.0, 0.0, 0.0, 1.0, 0.0
13, 98.0, 0.0, 1.0, 1.0, 0.0
14, 100.0, 0.0, 0.0, 0.0, 0.0
15, 98.0, 0.0, 0.0, 1.0, 1.0
16, 99.0, 0.0, 0.0, 0.0, 1.0
17, 100.0, 0.0, 0.0, 0.0, 0.0
18, 99.0, 0.0, 1.0, 0.0, 0.0
19, 100.0, 0.0, 0.0, 0.0, 0.0
20, 99.0, 0.0, 1.0, 0.0, 0.0
21, 100.0, 0.0, 0.0, 0.0, 0.0
22, 97.0, 0.0, 1.0, 1.0, 1.0
23, 100.0, 0.0, 0.0, 0.0, 0.0
24, 100.0, 0.0, 0.0, 0.0, 0.0
25, 99.0, 0.0, 0.0, 0.0, 1.0
26, 100.0, 0.0, 0.0, 0.0, 0.0
27, 98.0, 0.0, 0.0, 1.0, 1.0
28, 99.0, 0.0, 1.0, 0.0, 0.0
29, 99.0, 0.0, 1.0, 0.0, 0.0
30, 99.0, 0.0, 0.0, 1.0, 0.0
31, 98.0, 0.0, 1.0, 1.0, 0.0
32, 99.0, 0.0, 0.0, 0.0, 1.0
33, 98.0, 0.0, 1.0, 0.0, 1.0
34, 100.0, 0.0, 0.0, 0.0, 0.0
35, 97.0, 0.0, 2.0, 0.0, 1.0
36, 100.0, 0.0, 0.0, 0.0, 0.0
37, 99.0, 0.0, 0.0, 1.0, 0.0
38, 98.0, 0.0, 1.0, 0.0, 1.0
39, 98.0, 0.0, 0.0, 0.0, 2.0
40, 99.0, 0.0, 0.0, 1.0, 0.0
41, 99.0, 0.0, 0.0, 0.0, 1.0
42, 100.0, 0.0, 0.0, 0.0, 0.0
43, 100.0, 0.0, 0.0, 0.0, 0.0
44, 100.0, 0.0, 0.0, 0.0, 0.0
45, 99.0, 0.0, 0.0, 1.0, 0.0
46, 100.0, 0.0, 0.0, 0.0, 0.0
47, 97.0, 0.0, 1.0, 1.0, 1.0
48, 100.0, 0.0, 0.0, 0.0, 0.0
49, 100.0, 0.0, 0.0, 0.0, 0.0
50, 97.0, 0.0, 1.0, 2.0, 0.0
51, 100.0, 0.0, 0.0, 0.0, 0.0
52, 100.0, 0.0, 0.0, 0.0, 0.0
53, 100.0, 0.0, 0.0, 0.0, 0.0
54, 98.0, 0.0, 0.0, 1.0, 1.0
55, 97.0, 0.0, 0.0, 2.0, 1.0
56, 99.0, 0.0, 0.0, 0.0, 1.0
57, 100.0, 0.0, 0.0, 0.0, 0.0
58, 99.0, 0.0, 0.0, 0.0, 1.0
59, 97.0, 0.0, 2.0, 0.0, 1.0
60, 100.0, 0.0, 0.0, 0.0, 0.0
61, 100.0, 0.0, 0.0, 0.0, 0.0
62, 100.0, 0.0, 0.0, 0.0, 0.0
63, 99.0, 0.0, 0.0, 1.0, 0.0
64, 100.0, 0.0, 0.0, 0.0, 0.0
65, 100.0, 0.0, 0.0, 0.0, 0.0
66, 99.0, 0.0, 1.0, 0.0, 0.0
67, 98.0, 0.0, 0.0, 1.0, 1.0
68, 100.0, 0.0, 0.0, 0.0, 0.0
69, 100.0, 0.0, 0.0, 0.0, 0.0
70, 100.0, 0.0, 0.0, 0.0, 0.0
71, 99.0, 0.0, 0.0, 0.0, 1.0
72, 99.0, 0.0, 0.0, 0.0, 1.0
