1,830.0,-133.11999999999995
2,779.0,-67.57
3,830.0,-204.91
4,573.0,-4.84
5,750,-35.11333333333334
6,840.0,-47.643333333333295
7,623.0,-74.85333333333335
8,750,24.98999999999999
9,757.0,-258.03666666666675
10,580.0,-41.093333333333334
11,569.0,-272.69333333333327
12,700.0,-247.59999999999997
13,750,-64.03666666666668
14,786.0,-205.99666666666664
15,798.0,-127.84333333333336
16,755.0,-203.57666666666682
17,548.0,-355.7566666666667
18,549.0,-207.0233333333334
19,754.0,-352.51666666666665
20,690.0,-274.5266666666667
21,539.0,-289.0233333333333
22,765.0,-222.54666666666665
23,792.0,-308.62666666666667
24,800.0,-121.80333333333334
