1,-650.0
2,-670.0
3,-453.0
4,-436.0
5,-392.0
6,-241.0
7,-700
8,-650.0
9,-500
10,-441.0
11,-670.0
12,-500
13,-500
14,-650.0
15,-670.0
16,-650.0
17,-670.0
18,-680.0
19,-690.0
20,-500
21,-500
22,-500
23,-680.0
24,-703.0
25,-500
26,-500
27,-660.0
28,-680.0
29,-650.0
30,-690.0
31,-670.0
32,-724.0
33,-500
34,-500
35,-500
36,-500
37,-718.0
38,-500
39,-660.0
40,-650.0
41,-500
42,-500
43,-680.0
44,-500
45,-500
46,-680.0
47,-500
48,-500
49,-500
50,-500
51,-660.0
52,-500
53,-650.0
54,-706.0
55,-500
56,-650.0
57,-500
58,-500
59,-660.0
60,-680.0
61,-500
62,-500
63,-500
64,-650.0
65,-500
66,-660.0
67,-690.0
68,-500
69,-500
70,-500
71,-650.0
72,-500
73,-660.0
74,-680.0
75,-500
76,-660.0
77,-500
78,-500
79,-500
80,-690.0
81,-500
82,-500
83,-680.0
84,-500
85,-500
86,-500
87,-650.0
88,-500
89,-670.0
90,-650.0
91,-650.0
92,-500
93,-680.0
94,-690.0
95,-660.0
96,-500
97,-500
98,-690.0
99,-650.0
100,-702.0
