2, 99.0, 0.0, 0.0, 0.0, 1.0
3, 93.0, 0.0, 0.0, 0.0, 7.0
4, 100.0, 0.0, 0.0, 0.0, 0.0
5, 100.0, 0.0, 0.0, 0.0, 0.0
6, 77.0, 0.0, 0.0, 0.0, 23.0
7, 93.0, 0.0, 0.0, 0.0, 7.0
8, 100.0, 0.0, 0.0, 0.0, 0.0
9, 97.0, 0.0, 0.0, 0.0, 3.0
10, 97.0, 0.0, 0.0, 0.0, 3.0
11, 96.0, 0.0, 0.0, 0.0, 4.0
12, 98.0, 0.0, 0.0, 0.0, 2.0
13, 99.0, 0.0, 0.0, 1.0, 0.0
14, 100.0, 0.0, 0.0, 0.0, 0.0
15, 99.0, 0.0, 0.0, 0.0, 1.0
16, 92.0, 0.0, 0.0, 0.0, 8.0
17, 100.0, 0.0, 0.0, 0.0, 0.0
18, 100.0, 0.0, 0.0, 0.0, 0.0
19, 100.0, 0.0, 0.0, 0.0, 0.0
20, 85.0, 0.0, 0.0, 3.0, 12.0
21, 98.0, 0.0, 0.0, 0.0, 2.0
22, 61.0, 0.0, 0.0, 5.0, 34.0
23, 74.0, 0.0, 1.0, 0.0, 25.0
24, 70.0, 0.0, 0.0, 2.0, 28.0
25, 97.0, 0.0, 0.0, 0.0, 3.0
26, 98.0, 0.0, 0.0, 0.0, 2.0
27, 90.0, 0.0, 0.0, 0.0, 10.0
28, 99.0, 0.0, 0.0, 1.0, 0.0
29, 79.0, 0.0, 0.0, 2.0, 19.0
30, 100.0, 0.0, 0.0, 0.0, 0.0
31, 91.0, 0.0, 0.0, 0.0, 9.0
32, 100.0, 0.0, 0.0, 0.0, 0.0
33, 100.0, 0.0, 0.0, 0.0, 0.0
34, 96.0, 0.0, 1.0, 2.0, 1.0
35, 94.0, 0.0, 0.0, 2.0, 4.0
36, 92.0, 0.0, 1.0, 0.0, 7.0
37, 85.0, 0.0, 0.0, 2.0, 13.0
38, 100.0, 0.0, 0.0, 0.0, 0.0
39, 96.0, 0.0, 0.0, 0.0, 4.0
40, 99.0, 0.0, 0.0, 0.0, 1.0
41, 100.0, 0.0, 0.0, 0.0, 0.0
42, 97.0, 0.0, 0.0, 3.0, 0.0
43, 87.0, 0.0, 0.0, 2.0, 11.0
44, 91.0, 0.0, 0.0, 2.0, 7.0
45, 93.0, 0.0, 0.0, 1.0, 6.0
46, 97.0, 0.0, 1.0, 2.0, 0.0
47, 100.0, 0.0, 0.0, 0.0, 0.0
48, 91.0, 0.0, 1.0, 1.0, 7.0
49, 88.0, 0.0, 0.0, 0.0, 12.0
50, 100.0, 0.0, 0.0, 0.0, 0.0
51, 98.0, 0.0, 0.0, 0.0, 2.0
52, 100.0, 0.0, 0.0, 0.0, 0.0
53, 100.0, 0.0, 0.0, 0.0, 0.0
54, 100.0, 0.0, 0.0, 0.0, 0.0
55, 100.0, 0.0, 0.0, 0.0, 0.0
56, 100.0, 0.0, 0.0, 0.0, 0.0
57, 88.0, 0.0, 0.0, 2.0, 10.0
58, 95.0, 0.0, 0.0, 0.0, 5.0
59, 100.0, 0.0, 0.0, 0.0, 0.0
60, 79.0, 0.0, 0.0, 0.0, 21.0
61, 97.0, 0.0, 0.0, 0.0, 3.0
62, 100.0, 0.0, 0.0, 0.0, 0.0
63, 88.0, 0.0, 0.0, 4.0, 8.0
64, 93.0, 0.0, 2.0, 0.0, 5.0
65, 97.0, 0.0, 0.0, 0.0, 3.0
66, 91.0, 0.0, 0.0, 0.0, 9.0
67, 75.0, 0.0, 0.0, 0.0, 25.0
68, 96.0, 0.0, 0.0, 1.0, 3.0
69, 80.0, 0.0, 0.0, 3.0, 17.0
70, 98.0, 0.0, 0.0, 0.0, 2.0
71, 68.0, 0.0, 0.0, 0.0, 32.0
72, 100.0, 0.0, 0.0, 0.0, 0.0
73, 100.0, 0.0, 0.0, 0.0, 0.0
74, 96.0, 0.0, 0.0, 3.0, 1.0
75, 100.0, 0.0, 0.0, 0.0, 0.0
76, 100.0, 0.0, 0.0, 0.0, 0.0
77, 80.0, 0.0, 0.0, 1.0, 19.0
78, 88.0, 0.0, 0.0, 2.0, 10.0
79, 100.0, 0.0, 0.0, 0.0, 0.0
80, 100.0, 0.0, 0.0, 0.0, 0.0
