1,524.0
2,340.0
3,330.0
4,315.0
5,344.0
6,329.0
7,304.0
8,531.0
9,539.0
10,506.0
11,394.0
12,534.0
13,318.0
14,317.0
15,509.0
16,343.0
17,514.0
18,548.0
19,525.0
20,516.0
21,516.0
22,528.0
23,507.0
24,526.0
25,516.0
26,758.0
27,515.0
28,516.0
29,556.0
30,516.0
31,559.0
32,516.0
33,578.0
34,516.0
35,596.0
36,516.0
37,758.0
38,556.0
39,516.0
40,758.0
41,539.0
42,537.0
43,523.0
44,508.0
45,523.0
46,516.0
47,523.0
48,527.0
49,516.0
50,516.0
51,516.0
52,520.0
53,556.0
54,750
55,539.0
56,516.0
57,516.0
58,758.0
59,758.0
60,588.0
61,758.0
62,516.0
63,518.0
64,516.0
65,571.0
66,516.0
67,596.0
68,544.0
69,516.0
70,531.0
71,517.0
72,548.0
73,588.0
74,542.0
75,539.0
76,530.0
77,536.0
78,539.0
79,516.0
80,520.0
81,518.0
82,518.0
83,516.0
84,768.0
85,516.0
86,506.0
87,539.0
88,515.0
89,523.0
90,516.0
91,517.0
92,336.0
93,534.0
94,312.0
95,572.0
96,556.0
97,516.0
98,516.0
99,516.0
100,765.0
101,528.0
102,516.0
103,516.0
104,516.0
105,531.0
106,518.0
107,541.0
108,516.0
109,531.0
110,516.0
111,520.0
112,519.0
113,531.0
114,539.0
115,536.0
116,548.0
117,516.0
118,539.0
119,516.0
120,544.0
121,544.0
122,762.0
123,539.0
124,500
125,520.0
126,516.0
127,516.0
128,295.0
129,516.0
130,516.0
131,516.0
132,516.0
133,314.0
134,536.0
135,516.0
136,758.0
137,516.0
138,516.0
139,516.0
140,320.0
141,516.0
142,302.0
143,516.0
144,516.0
145,516.0
146,334.0
147,516.0
148,516.0
149,539.0
150,515.0
151,516.0
152,513.0
153,516.0
154,536.0
155,525.0
156,314.0
157,516.0
158,516.0
159,522.0
160,516.0
161,544.0
162,516.0
163,516.0
164,516.0
165,516.0
166,545.0
167,356.0
168,516.0
169,526.0
170,515.0
171,516.0
172,525.0
173,529.0
174,306.0
175,538.0
176,523.0
177,556.0
178,516.0
179,545.0
180,758.0
181,513.0
182,516.0
183,321.0
184,516.0
185,516.0
186,519.0
187,516.0
188,525.0
189,527.0
